5032.03500,-58.37362,-218.76344,-13095.68558,1110.70021
5061.03500,-56.85643,-213.10413,-4861.64303,388.76946
5089.53500,89.93102,62.94401,-14900.05910,1281.42707
5118.53500,75.89708,47.22373,-13985.16548,1203.38051
5147.03500,-57.99432,-211.84651,-6233.98345,439.98752
5176.03500,76.27637,44.70848,-5598.64066,420.47588
5204.53500,-12.47883,-131.35867,-12943.20331,1100.94439
5233.53500,-42.44319,-191.72455,-5649.46809,457.06021
5262.03500,94.86187,70.48974,-14086.82033,1200.94155
5291.03500,-67.47671,-247.68875,-16246.98582,1403.37483
5319.53500,78.17285,34.01869,-3667.19858,281.45543
5348.53500,-91.75164,-288.56148,-14874.64539,1288.74394
5377.04000,105.10285,6.35099,-4327.95508,383.89155
5406.04000,-101.61333,-321.88848,-15713.29787,1369.22946
5434.54000,19.00272,-87.34188,-8368.73522,708.27260
5463.54000,45.17412,-35.77936,-5700.29551,452.18230
5492.04000,-54.58066,-243.91589,-13324.40898,1147.28454
5521.04000,-95.54460,-303.02414,-6462.70686,542.42364
5549.54000,28.48511,-59.04538,-18000.53191,1581.41856
5578.54000,43.65694,-44.58272,-18508.80615,1632.63662
5607.04000,-95.92389,-314.34275,-8292.49409,727.78424
5636.04000,-95.16530,-319.37324,-17593.91253,1564.34588
5664.54000,51.62215,-33.26412,-7987.52955,718.02842
5693.54000,-79.23488,-299.88009,-15230.43735,1364.35155
5722.04000,65.65609,-24.46076,-6462.70686,574.13006
5751.04000,108.13722,42.19324,-7657.15130,691.19991
5779.54000,-53.44277,-281.64456,-18839.18440,1666.78200
5808.54000,56.17370,-47.72677,-5700.29551,508.27827
5837.04000,-79.99347,-311.19869,-18585.04728,1632.63662
5866.04000,12.17539,-151.48063,-11570.86288,1010.70304
5894.54000,-122.09530,-394.83059,-20059.04255,1791.16871
5923.54000,-86.06220,-330.06303,-10655.96927,920.46170
5952.04000,41.38117,-82.31139,-18839.18440,1666.78200
5981.04000,-103.88910,-362.76121,-22447.93144,2010.67468
6009.54000,70.20764,-21.94551,-9486.93853,813.14767
6038.54000,58.07018,-48.35559,-18890.01182,1676.53782
6067.04000,-79.99347,-326.29016,-9614.00709,857.04886
6096.04000,29.24370,-325.03254,-21278.90071,1781.41289
6124.54000,-65.20094,-123.18412,-11189.65721,974.11871
6153.54500,-56.85643,-282.90218,-7072.63593,610.71439
6182.04500,65.65609,-50.87083,-19703.25059,1737.51170
6211.04500,-23.85770,-230.08204,-17212.70686,1515.56677
6239.54500,106.24074,25.84414,-8521.21749,749.73483
6268.54500,0.41723,-195.49742,-18737.52955,1654.58722
6297.04500,105.10285,18.29841,-9207.38771,803.39185
6326.04500,-46.61545,-279.75813,-21202.65957,1864.33737
6354.54500,85.00018,-16.28621,-9410.69740,810.70872
6383.54500,-21.20263,-221.90749,-8953.25059,769.24648
6412.04500,89.17243,-6.22523,-17492.25768,1532.63946
6441.04500,-32.96080,-248.31756,-19194.97636,1661.90409
6469.54500,149.48045,112.62010,-3514.71631,288.77230
6498.54500,124.82623,60.42876,-13629.37352,415.59797
6527.04500,17.10624,-160.91280,-4734.57447,1191.18573
6556.04500,2.69300,-184.80763,-13324.40898,1176.55200
6584.54500,105.48215,15.78316,-5217.43499,471.69394
6613.54500,-12.47883,-216.24819,-6716.84397,600.95857
6642.04500,110.03370,13.89673,-15865.78014,1408.25274
6671.04500,118.37820,35.27631,-7174.29078,642.42080
6699.54500,8.38244,-194.23980,-17390.60284,1532.63946
6728.54500,-5.27221,-238.88540,-16196.15839,1352.15677
6757.04500,124.44693,36.53393,-7021.80851,581.44692
6786.04500,29.62300,-152.73825,-12612.82506,1110.70021
6814.54500,144.54961,81.17953,-2167.78960,188.77513
6843.54500,178.68623,150.97758,-338.00236,35.12096
6872.04500,35.31243,-137.64678,-10757.62411,952.16812
6901.04500,147.96327,90.61170,-3184.33806,271.69961
6929.55000,19.76131,-171.60259,-13298.99527,1174.11304
6958.55000,-2.99644,-240.14302,-15382.91962,1325.32827
6987.05000,112.30947,-14.39978,-7174.29078,532.66782
7016.05000,4.21018,-223.16511,-15814.95272,1278.98812
7044.55000,13468.45053,30498.03752,4991702.77778,-285251.91004
7073.55000,171.85890,147.20471,-6538.94799,422.91484
7102.05000,20.51990,-145.82133,-15916.60757,1257.03752
7131.05000,-4.13432,-209.96008,39281.97400,510.71722
7159.55000,7915.18153,8387.14739,-22981.61939,5417.89512
7188.55000,-39.02953,-297.36484,-18025.94563,1430.20334
7217.05000,100.35999,50.14532,13.96050,2.36830
7246.05000,130.53437,64.83331,20.00742,17.75001
7274.55000,-116.29206,-61.68957,-12.50573,-7.15372
7303.55000,-144.05249,-71.48156,-23.54793,-16.10604
7332.05000,75.01351,36.48807,14.04813,16.77340
7361.05000,-150.08737,-76.11988,-19.34138,-12.28096
7389.55000,82.25536,44.47627,23.24997,25.64434
7418.55000,63.54724,34.94196,17.55360,20.19156
7447.05000,-217.07449,-99.56913,-15.39774,-8.78141
7476.05000,-209.83264,-97.76534,-19.34138,-12.36234
7504.55000,18.28567,18.19250,16.50196,19.05217
7533.55000,-78.87583,-29.99443,14.57395,17.58724
7562.05000,56.90888,44.73396,-11.01591,-6.25849
7591.05000,-119.91299,-53.95905,-19.34138,-12.28096
7619.55000,94.92860,52.72216,11.59431,14.82016
7648.55000,65.35771,39.58027,-24.07375,7.08861
7677.05500,-184.48616,-80.75819,2.65539,-16.35020
7706.05500,-147.67341,-59.11273,-17.06283,-10.40911
7734.55500,50.27052,38.54954,13.17177,16.28509
7763.55500,-215.86751,-91.32324,-25.65121,-17.32681
7792.05500,58.71934,41.89943,8.52703,12.70416
7821.05500,-183.27918,-66.32788,-28.36794,-22.37267
7849.55500,-7.06080,13.29650,-1.98935,6.11199
7878.55500,-273.19884,-124.04912,4.23284,12.54139
7907.05500,11.04382,20.51165,-43.52906,-28.55791
7936.05500,13.45777,-93.12703,8.52703,16.61063
7964.55500,-221.29890,27.72681,-25.47594,-14.96666
7993.55500,-235.17912,-92.61166,-24.33666,-12.68788
8022.05500,-2.23290,23.60386,2.56775,11.48339
8051.05500,-250.86979,-99.56913,-24.68721,-12.93204
8079.55500,5.00895,33.39586,4.14521,10.99508
8108.55500,-55.33981,8.40050,-0.76244,-19.76836
8137.05500,-281.64766,-110.90723,-29.15667,4.97261
8166.05500,-265.95698,-95.18850,-25.38830,-15.69912
8194.55500,6.21592,37.00343,7.12485,13.76216
8223.55500,-101.80836,-12.98728,-8.38682,-0.48017
8252.05500,166.74362,114.82403,25.17797,26.70234
8281.05500,29.14845,45.24932,-16.44938,-10.32773
8309.55500,-170.00246,-51.12452,16.76487,19.94740
8338.55500,-173.01989,40.35333,13.25941,16.69201
8367.05500,48.46005,-62.97799,-21.97048,-14.31558
8396.05500,-153.10480,-61.68957,2.12957,7.49554
8424.55500,18.28567,12.26576,-22.32102,-13.99004
8453.56000,24.92404,11.49271,2.56775,9.53015
8482.06000,-179.05477,-91.06555,-28.98140,-19.68697
8511.06000,-170.00246,-102.14597,-30.82177,-21.39605
8539.56000,67.77166,15.87334,4.23284,13.35524
8568.56000,36.99379,-1.39149,-8.91263,1.06614
8597.06000,-147.67341,-92.35397,-37.39450,-26.19775
8626.06000,-80.68629,-70.45083,-31.96104,-20.50082
8654.56000,145.01807,36.48807,-3.30390,10.18123
8683.56000,-77.06537,-79.46977,-37.83269,-23.91898
8712.06000,100.35999,6.85440,-6.10827,6.92584
8741.06000,184.84825,45.50701,2.83066,18.56386
8769.56000,-92.75604,-94.15776,-35.46650,-21.80298
8798.56000,-63.78864,-86.16956,-45.45707,-28.72068
8827.06000,128.72390,-5.51444,-17.93920,-0.88709
8856.06000,1.99151,-72.51230,-43.61670,-25.46529
8884.56000,154.67387,-0.87613,-19.86720,-1.13125
8913.56000,13.45777,-70.70851,-41.25051,-22.61682
8942.06000,252.43886,43.70322,-12.94391,5.94923
8971.06000,275.37139,52.72216,-39.14724,-18.30343
8999.56000,71.99607,-57.30894,-11.97991,10.99508
9028.56000,307.95972,58.90658,-0.14898,23.20279
9057.06000,110.01579,-45.71316,-35.02832,-13.58312
9086.06000,79.23792,-62.20494,-44.31779,-22.45405
9114.56000,355.63524,73.85226,-10.49009,14.25047
9143.56000,355.63524,79.52131,-4.70608,19.37771
9172.06000,146.82853,-37.46727,-40.46178,-17.16404
9201.06000,249.42142,11.49271,-17.93920,8.22800
9229.56500,14.06126,-115.80323,-50.62762,-24.57006
9258.56500,62.34027,-87.71566,-45.63234,5.70507
9287.06500,283.82022,24.89228,-20.30538,-23.18652
9316.06500,317.61552,40.86869,-16.62465,-15.69912
9344.56500,113.03323,-71.73925,-42.03924,11.72754
9373.56500,100.96347,-78.43903,-48.52434,-19.84974
9402.06500,357.44570,53.49521,-24.59957,6.92584
9431.06500,391.24101,69.72931,-19.95484,11.64616
9459.56500,132.94832,-54.21673,-44.84361,-18.22205
9488.56500,87.68675,-81.27356,-25.47594,1.31029
9517.06500,260.28420,7.11208,-55.79818,-29.04622
9546.06500,140.19017,-49.83610,-53.51963,-25.87221
9574.56500,383.99916,79.26362,-20.56829,4.32153
9603.56500,397.87937,91.63246,-46.42107,4.64707
9632.06500,195.10754,-16.07949,-20.04247,-20.82636
9661.06500,178.20989,-26.38685,-14.69665,12.94831
9689.56500,432.27817,104.77435,-51.15344,-25.38390
9718.56500,368.30848,76.94447,-52.20508,-27.90683
9747.06500,129.93088,-40.30179,-19.42902,4.40292
9776.06500,166.74362,-16.33717,-43.35379,-19.52420
9804.56500,295.88997,49.62995,-12.15519,9.20462
9833.56500,201.74590,7.62745,-37.48214,-13.58312
9862.06500,382.18870,98.58993,-5.93299,16.69201
9891.06500,354.42827,-11.95654,-9.26318,13.43662
9919.56500,150.44946,97.04382,-37.74505,-15.04804
9948.56500,390.63752,4.27756,-44.49306,-21.64021
9977.06500,168.55409,115.08171,-7.51045,13.84355
10006.07000,362.27360,100.65140,-40.72469,-14.64112
10034.57000,135.96576,-1.39149,-11.45409,10.01846
10063.57000,138.37971,-2.42223,-32.74977,-11.06019
10092.07000,356.84222,102.71287,-3.30390,16.28509
10121.07000,142.00063,0.15461,-0.23662,19.21494
10149.57000,357.44570,106.83582,-31.61049,-9.59526
10178.57000,380.98172,32.88049,-31.69813,-10.24634
10207.07000,195.71103,126.67749,3.70702,23.28418
10236.07000,215.62612,46.79543,-0.06135,-1.78233
10264.57000,405.12122,140.07707,-21.88284,20.67987
10293.57000,359.85965,117.91623,-8.82500,12.54139
10322.07000,170.96804,26.95375,-36.16759,-12.68788
10351.07000,153.46690,16.13102,-30.29595,-7.31649
10379.57000,334.51317,110.18571,0.28920,19.54048
10408.57000,367.70499,126.67749,4.58339,23.77249
10437.07000,166.74362,33.13817,-26.00176,-4.46802
10466.07000,256.66327,76.68678,-11.19118,8.87908
10494.57000,77.42746,-8.34896,-41.68869,-18.46620
10523.57000,119.67159,19.48092,-11.10355,9.28600
10552.07000,304.33880,106.57814,-53.60726,-41.41670
10581.07000,254.85281,76.17141,-17.15047,3.67045
10609.57000,6.21592,-42.10558,-54.13308,-29.61591
10638.57000,94.32511,2.21608,-15.83592,5.46092
10667.07000,317.01203,111.98950,-45.01888,-21.07051
10696.07000,222.86797,-37.46727,-49.40071,-25.87221
10724.57000,6.21592,68.95626,-9.26318,10.09985
10753.57500,236.74818,74.62531,-7.15990,11.97170
10782.07500,-30.59682,-55.76283,-45.01888,-22.29128
10811.07500,-17.92358,-47.00158,-44.05488,-21.39605
10839.57500,202.95288,63.02953,-2.86571,15.06432
10868.57500,247.00747,86.99415,-4.88135,13.76216
10897.07500,41.21820,-13.24496,-40.37415,-17.89651
10926.07500,183.03779,60.19500,-21.35702,-0.56155
10954.57500,-87.92814,-71.73925,-57.11272,-32.78992
10983.57500,126.30995,39.58027,-17.85156,1.63583
11012.07500,-51.71889,-51.12452,-51.67926,-28.06960
11041.07500,-34.21775,-35.66348,-29.68249,-8.13034
11069.57500,179.41686,60.19500,-60.88109,-35.55700
11098.57500,59.32283,-0.87613,-53.95781,-29.77868
11127.07500,220.45402,84.15962,-23.02211,-2.43340
11156.07500,17.68219,-16.59485,-52.55562,-28.55791
11184.57500,188.46918,73.07920,-25.56357,-4.54941
11213.57500,73.80653,20.51165,-40.98760,-17.89651
11242.07500,239.76562,103.22824,-17.50101,2.77522
11271.07500,288.04463,132.34654,-13.11919,6.84446
11299.57500,55.70191,17.67713,-47.99852,-24.32590
11328.57500,247.61096,115.85476,-45.89525,-23.10513
11357.07500,23.71706,5.30829,-1.28826,20.19156
11386.07500,184.84825,80.29436,-43.96724,-16.59435
11414.57500,-40.85611,-25.35611,-19.95484,4.64707
11443.57500,-81.89327,-43.65168,-34.23959,-10.73465
11472.07500,151.65643,77.45983,-1.11298,19.54048
11501.07500,-46.89099,-19.17170,-30.73413,-6.90957
11529.58000,157.08782,82.09815,-1.02535,20.11017
11558.58000,142.60412,76.68678,0.02629,20.59848
11587.08000,-94.56651,-40.55947,-37.04396,-15.37358
11616.08000,107.60184,69.98700,-38.44614,-18.46620
11644.58000,-113.27462,-43.13631,-11.97991,6.76307
11673.58000,107.60184,71.01773,3.96993,21.73787
11702.08000,-59.56423,-9.63738,-25.30066,-4.46802
11731.08000,-120.51647,-38.49800,-37.92032,3.75184
11759.58000,105.79138,69.21394,-10.84064,-19.68697
11788.58000,-122.93042,-43.65168,-2.42753,-13.58312
11817.08000,108.80881,71.53310,-30.38358,11.72754
11846.08000,78.63443,54.78364,-38.35851,6.19338
11874.58000,-118.70601,-42.87863,-8.38682,-19.36143
11903.58000,-131.98274,-49.83610,-34.67777,-16.75712
11932.08000,103.37743,69.98700,5.81030,18.72663
11961.08000,-72.23747,-13.50265,-19.34138,-3.00310
11989.58000,87.08326,67.41016,12.47068,24.58633
12018.58000,157.08782,97.81688,20.09506,31.74819
12047.08000,-75.25490,-15.56412,-20.13011,-4.71218
12076.08000,-134.39669,-40.55947,-24.07375,-7.56064
12104.58000,126.30995,92.40551,22.19833,30.77157
12133.58000,-68.61654,-13.76033,-11.54173,3.67045
12162.08000,131.74134,87.25183,20.53324,32.48065
12191.08000,-135.00018,-39.78642,-26.17703,-8.86280
12220.17000,167.76955,89.67406,25.43212,19.61373
12249.17500,-41.03716,154.86813,-114.61105,-155.11934
12277.67500,1420.00632,-19.06862,25.51976,19.77649
12306.67500,162.94165,89.41638,29.02522,22.78773
12335.17500,-112.85218,-44.06398,-18.73669,-20.18342
12364.17500,98.97197,55.14439,-158.07876,-15.78864
12392.67500,-12481.33048,-3430.54815,49.00634,155.03795
12421.67500,112.85218,67.51323,21.31320,-20.18342
12450.17500,-124.92193,-50.15356,-1026.58800,149.34339
12479.17500,142.60505,-1.05652,-2227.37463,278.13040
12507.67500,-2.17546,298.49760,4097.89577,-502.02166
12536.67500,133.97824,278.61019,4486.88299,-566.41516
12565.17500,-3.30070,3.91533,-3411.24877,525.79772
12594.17500,110.72334,224.54130,-1386.82399,190.95150
12622.67500,-26.29304,-50.21571,4211.20944,-569.38717
12651.67500,80.97957,144.92951,-2756.73550,446.04884
12680.17500,-21.79209,-63.88831,2841.29794,-356.39327
12709.17500,-65.30126,-143.43795,-3348.67257,483.19894
12737.67500,68.22688,126.90654,3754.57227,-502.51699
12766.67500,-52.54857,-102.42016,-1555.94887,247.91499
12795.17500,75.35338,130.63543,3737.65978,-495.08697
12824.17500,-30.79399,-67.61720,-2976.59784,438.61882
12852.67500,118.11239,215.15692,5192.13373,-698.17417
12881.67500,87.35591,161.08803,4380.33432,-574.34051
12910.17500,-40.17097,-94.96239,-1674.33628,265.25170
12939.17500,47.59753,69.73023,3111.89774,-373.72999
12967.67500,-56.29937,-131.62980,-3923.69715,584.74254
12996.67500,-50.67318,-115.47128,-4211.20944,626.84599
13025.18000,116.27451,217.33211,4551.15044,-641.21069
13054.18000,-22.87982,176.31433,-404.20846,44.82778
13082.68000,100.52119,-54.25534,5143.08751,-685.79081
13111.68000,-63.38836,-140.01980,3807.00098,-497.56364
13140.18000,93.01960,111.68024,-962.32055,161.23142
13169.18000,124.90132,232.86915,5565.89971,-772.47437
13197.68000,-50.26059,-99.00202,-1080.70796,183.52148
13226.68000,103.52182,180.66470,-2636.65683,384.13201
13255.18000,-43.13409,-102.73091,4754.10029,-648.64071
13284.18000,93.39468,155.80543,18.60374,27.49107
13312.68000,-10.50221,-44.93312,5075.43756,-703.12752
13341.68000,-36.38267,-106.45980,509.06588,-61.66916
13370.18000,108.77292,187.50099,6394.61160,-906.21472
13399.18000,-49.09785,-94.15446,5261.47493,-730.37093
13427.68000,85.55553,171.21818,-2861.59292,400.47806
13456.68000,-102.73415,-177.43299,2634.96559,-354.90727
13485.18000,58.92492,96.64039,-3707.21731,531.74173
13514.18000,98.68330,143.25150,3852.66470,-533.22774
13542.68000,-42.34642,-100.99076,-2793.94297,410.38475
13571.68000,-24.71771,-48.16482,-104.85742,36.40710
13600.18000,87.80601,173.08262,7116.77483,-964.16887
13629.18000,77.67887,146.98039,5476.26352,-746.22163
13657.68000,-91.48178,-166.24632,-2861.59292,412.86142
13686.68000,-35.59500,-73.64557,-1711.54376,259.30768
13715.18000,80.30442,156.92410,6491.01278,-862.62527
13744.18000,61.17539,118.39224,5679.21337,-746.22163
13772.68000,-100.85876,-209.12855,-2032.88102,323.70119
13801.68500,-91.10670,-166.86781,-2844.68043,440.10483
13830.18500,93.95730,172.52329,3362.20256,-485.42795
13859.18500,112.71125,216.02700,-1440.94395,-577.06485
13887.68500,-40.69608,-84.77009,4055.61455,200.61053
13916.68500,112.71125,202.97589,6220.41298,-886.64900
13945.18500,-35.06989,-71.71897,-662.96952,74.30020
